Date,y_true,y_pred
2022-08-08,1.8128385978570133e-05,0.00010735707450399505
2022-08-09,0.0004438251655959,8.940410921266693e-05
2022-08-10,4.980448429214101e-07,7.794781339955617e-05
2022-08-11,0.000294947888692,0.00014171441697667149
2022-08-12,1.5694940561420302e-05,0.00011678202989784518
2022-08-15,3.5115867576052102e-06,0.00014694996160437523
2022-08-16,5.2767364810371776e-05,0.00012354600119569143
2022-08-17,5.139241875457342e-06,0.00010285415945723884
2022-08-18,0.0001685824048252,9.471271149359398e-05
2022-08-19,0.0004679592789407,8.013970426613705e-05
2022-08-22,5.019259683501074e-06,9.626619072082926e-05
2022-08-23,8.47925886030337e-06,0.00015989851306000868
2022-08-24,0.0001958108170837,0.0001320732665730752
2022-08-25,0.0011743353227967,0.00011054489958659996
2022-08-26,4.473837589532504e-05,0.00012507805992004848
2022-08-29,0.0001229751581356,0.00030393610241467145
2022-08-30,6.158699498372169e-05,0.000253365674777539
2022-08-31,8.95058162827142e-06,0.00022663241617096533
2022-09-01,0.0001165223652021,0.0001949219588213953
2022-09-02,1.6838422469431637e-05,0.00016073558141127057
2022-09-06,0.0003303251240381,0.0001517400083341361
2022-09-07,4.341448455155242e-05,0.0001276352635406191
2022-09-08,0.0002297047901107,0.00016165765320761796
2022-09-09,0.0001108525020714,0.00014009725786834787
2022-09-12,0.001953566012727,0.00015448256337545856
2022-09-13,1.1433115834719069e-05,0.00014580929384016756
2022-09-14,0.0001295561197098,0.0004536746868267944
2022-09-15,5.1955981568435825e-05,0.0003673054500329568
2022-09-16,4.669942459263816e-05,0.0003189692472500719
2022-09-19,0.0001285074973213,0.0002672829276334609
2022-09-20,0.0002980689717276,0.00022516354270907558
2022-09-21,7.162734246060204e-05,0.00020539057499073743
2022-09-22,0.0003021627359543,0.00021837893738301965
2022-09-23,0.0001080427383174,0.000190329469650742
2022-09-26,4.505477265540833e-06,0.00020703520934433207
2022-09-27,0.0003795149786068,0.00018745177646277238
2022-09-28,0.0004559418467573,0.00015423920150837655
2022-09-29,0.0002304734347695,0.0001913182406009804
2022-09-30,0.0006530364327842,0.00023389896376278503
2022-10-03,0.0009075361954787,0.0002297184484492424
2022-10-04,4.080349738265902e-06,0.00029824759749221095
2022-10-05,0.000106047216289,0.0003969333582667661
2022-10-06,0.0008067415732057,0.00032125527785065644
2022-10-07,5.6560524383253536e-05,0.0002783846775677688
2022-10-10,4.277838110194858e-05,0.00036357654122106217
2022-10-11,1.0864932133751013e-05,0.0003037636941192912
2022-10-12,0.0006571152502508,0.0002537095869291118
2022-10-13,0.000573464591953,0.00020827413753125797
2022-10-14,0.0006830656438989,0.0002818872845455088
2022-10-17,0.0001291125013279,0.0003265245482626703
2022-10-18,4.48157309561524e-05,0.0003810369056866087
2022-10-19,6.372328756926362e-05,0.00033019052474683773
2022-10-20,0.0005497974424732,0.0002752758757655191
2022-10-21,0.0001395219314091,0.00023458736105329666
2022-10-24,0.0002603630740051,0.00028467793332141993
2022-10-25,5.498430713670962e-05,0.00025502352204335397
2022-10-26,3.722445905320153e-05,0.00025181853232605325
2022-10-27,0.000591853373124,0.00021439224018520063
2022-10-28,5.5985217788905386e-05,0.00018141101500405323
2022-10-31,1.6889335894429797e-05,0.0002492448981363459
2022-11-01,0.0006410944868905,0.00021260066583414242
2022-11-02,0.0001132611573487,0.0001766505807019388
2022-11-03,0.0001829749481988,0.00025358133676069345
2022-11-04,9.154780430003892e-05,0.00022584210926349186
2022-11-07,3.116188158026812e-05,0.00021541290099994547
2022-11-08,0.0004408649682547,0.00019161594227219182
2022-11-09,0.0029108739465601,0.00016235131813211457
2022-11-10,8.460894925608473e-05,0.00020813257411236052
2022-11-11,8.056750866590112e-05,0.0006672005236963318
